from,to,unfinished,finished
C0035,C0092,1,2
C0035,C0094,1,0
C0035,C0095,1,1
C0035,C0096,0,4
C0035,C0097,1,0
C0035,C0098,7,8
C0035,C0100,0,1
C0035,C0101,0,3
C0035,C0102,4,3
C0035,C0103,2,3
C0035,C0104,1,1
C0035,C0105,9,2
C0035,C0107,8,0
C0035,C0108,5,4
C0035,C0109,5,0
C0035,C0110,4,1
C0035,C0111,1,1
C0035,C0113,3,0
C0035,C0114,3,0
C0035,C0115,4,1
C0035,C0117,53,44
C0035,C0118,22,1
C0035,C0119,27,9
C0035,C0120,6,0
C0035,C0121,8,0
C0035,C0122,12,1
C0035,C0123,3,0
C0035,C0124,2,0
C0035,C0125,5,2
C0035,C0126,4,4
C0035,C0128,3,2
C0035,C0129,9,9
C0035,C0130,3,1
C0035,C0131,2,0
C0035,C0132,7,2
C0035,C0133,12,8
C0035,C0134,12,5
C0035,C0135,8,12
C0035,C0137,0,7
C0035,C0138,2,0
C0035,C0139,16,1
C0035,C0140,5,0
C0035,C0142,4,1
C0035,C0143,11,5
C0035,C0144,8,2
C0035,C0145,1,1
C0035,C0146,3,0
C0036,C0001,165,89
C0036,C0002,2,3
C0036,C0003,0,2
C0036,C0004,4,4
C0036,C0005,6,0
C0036,C0006,0,1
C0036,C0007,16,18
C0036,C0008,23,4
C0036,C0009,13,16
C0036,C0010,20,3
C0036,C0011,3,5
C0036,C0012,2,0
C0036,C0013,1,2
C0036,C0014,10,6
C0036,C0015,4,1
C0036,C0016,89,32
C0036,C0017,2,3
C0036,C0019,0,1
C0036,C0021,0,1
C0036,C0023,0,3
C0036,C0028,2,0
C0036,C0031,2,1
C0036,C0035,0,1
C0036,C0037,0,3
C0036,C0039,0,3
C0036,C0040,6,0
C0036,C0042,9,6
C0036,C0045,0,1
C0036,C0046,0,1
C0036,C0047,1,3
C0036,C0048,0,1
C0036,C0049,2,1
C0036,C0052,4,0
C0036,C0053,3,0
C0036,C0054,4,0
C0036,C0055,5,1
C0036,C0056,1,1
C0036,C0057,2,0
C0036,C0058,1,0
C0036,C0062,0,1
C0036,C0063,1,0
C0036,C0065,3,6
C0036,C0067,5,5
C0036,C0068,1,1
C0036,C0070,2,3
C0036,C0073,2,0
C0036,C0074,0,1
C0036,C0078,20,3
C0036,C0080,0,2
C0036,C0081,1,0
C0036,C0082,0,1
C0036,C0083,1,0
C0036,C0084,1,1
C0036,C0085,1,0
C0036,C0086,0,1
C0036,C0087,0,1
C0036,C0088,1,0
C0036,C0089,0,1
C0036,C0091,0,1
C0036,C0092,1,0
C0036,C0096,1,2
C0036,C0098,1,0
C0036,C0102,4,2
C0036,C0104,0,1
C0036,C0105,2,0
C0036,C0109,2,0
C0036,C0112,0,1
C0036,C0113,1,0
C0036,C0114,2,0
C0036,C0115,1,0
C0036,C0117,22,12
C0036,C0118,15,8
C0036,C0119,52,13
C0036,C0122,3,0
C0036,C0124,1,0
C0036,C0126,5,3
C0036,C0127,0,2
C0036,C0129,3,0
C0036,C0132,2,2
C0036,C0133,10,3
C0036,C0134,0,2
C0036,C0135,1,1
C0036,C0137,6,4
C0036,C0138,2,1
C0036,C0139,11,4
C0036,C0140,2,3
C0036,C0142,2,0
C0036,C0143,1,1
C0036,C0144,49,12
C0036,C0146,47,12
C0037,C0001,877,476
C0037,C0002,2,1
C0037,C0003,17,13
C0037,C0004,18,7
C0037,C0005,44,8
C0037,C0006,162,86
C0037,C0007,149,109
C0037,C0008,104,38
C0037,C0009,129,35
C0037,C0010,17,19
C0037,C0011,11,7
C0037,C0012,13,3
C0037,C0013,7,4
C0037,C0014,91,33
C0037,C0015,68,22
C0037,C0016,315,225
C0037,C0017,2,1
C0037,C0019,1,1
C0037,C0020,6,8
C0037,C0021,7,0
C0037,C0022,3,4
C0037,C0023,0,1
C0037,C0024,1,1
C0037,C0025,0,1
C0037,C0028,7,2
C0037,C0030,2,0
C0037,C0031,9,2
C0037,C0032,4,1
C0037,C0033,0,1
C0037,C0034,160,85
C0037,C0035,0,1
C0037,C0037,13,2
C0037,C0038,2,0
C0037,C0039,0,1
C0037,C0040,3,1
C0037,C0041,1,2
C0037,C0042,121,101
C0037,C0043,0,1
C0037,C0044,1,0
C0037,C0045,5,1
C0037,C0046,2,0
C0037,C0047,1,0
C0037,C0048,1,0
C0037,C0049,6,0
C0037,C0051,7,1
C0037,C0052,3,3
C0037,C0053,19,4
C0037,C0054,8,4
C0037,C0055,42,11
C0037,C0056,3,6
C0037,C0057,3,0
C0037,C0058,3,2
C0037,C0059,4,2
C0037,C0061,0,1
C0037,C0062,4,2
C0037,C0063,0,1
C0037,C0064,3,1
C0037,C0065,4,1
C0037,C0067,3,2
C0037,C0068,2,1
C0037,C0070,0,1
C0037,C0074,120,30
C0037,C0075,9,3
C0037,C0076,4,3
C0037,C0079,4,13
C0037,C0080,4,1
C0037,C0081,1,0
C0037,C0083,1,0
C0037,C0084,4,4
C0037,C0085,1,0
C0037,C0086,0,2
C0037,C0087,2,1
C0037,C0088,1,0
C0037,C0089,3,2
C0037,C0090,1,1
C0037,C0091,0,1
C0037,C0092,7,1
C0037,C0093,23,7
C0037,C0095,0,1
C0037,C0096,8,3
C0037,C0098,3,1
C0037,C0101,1,1
C0037,C0102,2,0
C0037,C0103,1,0
C0037,C0104,4,0
C0037,C0105,25,9
C0037,C0107,17,5
C0037,C0108,1,1
C0037,C0109,5,0
C0037,C0110,2,5
C0037,C0111,16,4
C0037,C0112,3,0
C0037,C0113,0,1
C0037,C0115,5,2
C0037,C0116,44,15
C0037,C0117,250,190
C0037,C0118,43,26
C0037,C0119,22,9
C0037,C0120,2,0
C0037,C0121,6,1
C0037,C0122,4,0
C0037,C0123,27,7
C0037,C0124,1,0
C0037,C0125,3,1
C0037,C0126,0,1
C0037,C0129,33,41
C0037,C0130,2,0
C0037,C0132,9,4
C0037,C0133,5,5
C0037,C0134,14,26
C0037,C0135,13,9
C0037,C0136,148,75
C0037,C0137,29,30
C0037,C0138,3,2
C0037,C0139,14,5
C0037,C0140,26,19
C0037,C0143,3,2
C0037,C0144,21,8
C0037,C0146,3,0
C0038,C0001,428,148
C0038,C0002,1,1
C0038,C0003,24,5
C0038,C0004,21,6
C0038,C0005,21,5
C0038,C0006,18,5
C0038,C0007,71,18
C0038,C0008,87,20
C0038,C0009,30,12
C0038,C0010,13,4
C0038,C0011,11,7
C0038,C0012,3,4
C0038,C0013,6,6
C0038,C0014,61,17
C0038,C0015,27,7
C0038,C0016,111,51
C0038,C0017,1,1
C0038,C0019,4,1
C0038,C0020,18,2
C0038,C0021,1,0
C0038,C0022,1,2
C0038,C0023,0,1
C0038,C0028,6,1
C0038,C0030,4,0
C0038,C0031,12,4
C0038,C0032,2,0
C0038,C0033,8,0
C0038,C0034,5,3
C0038,C0035,3,1
C0038,C0036,1,1
C0038,C0037,1,2
C0038,C0038,36,1
C0038,C0039,7,1
C0038,C0040,3,0
C0038,C0041,7,2
C0038,C0042,14,9
C0038,C0043,0,1
C0038,C0044,1,0
C0038,C0048,2,2
C0038,C0049,11,3
C0038,C0050,3,0
C0038,C0051,3,1
C0038,C0052,15,1
C0038,C0053,12,4
C0038,C0054,8,0
C0038,C0055,8,1
C0038,C0056,7,2
C0038,C0057,2,2
C0038,C0058,5,1
C0038,C0059,2,1
C0038,C0060,1,0
C0038,C0061,3,0
C0038,C0062,8,4
C0038,C0065,8,2
C0038,C0067,12,5
C0038,C0068,2,0
C0038,C0069,1,0
C0038,C0070,4,2
C0038,C0072,1,3
C0038,C0073,2,0
C0038,C0075,1,0
C0038,C0076,1,1
C0038,C0077,1,0
C0038,C0078,3,3
C0038,C0079,7,0
C0038,C0080,0,1
C0038,C0081,3,0
C0038,C0084,4,5
C0038,C0085,3,0
C0038,C0086,1,1
C0038,C0087,4,1
C0038,C0088,2,0
C0038,C0089,0,4
C0038,C0090,0,1
C0038,C0092,1,1
C0038,C0093,0,1
C0038,C0098,6,6
C0038,C0102,12,1
C0038,C0103,8,2
C0038,C0104,1,0
C0038,C0105,16,2
C0038,C0106,0,1
C0038,C0107,10,2
C0038,C0108,3,0
C0038,C0109,3,0
C0038,C0110,1,1
C0038,C0111,19,2
C0038,C0112,0,1
C0038,C0113,5,2
C0038,C0114,0,1
C0038,C0115,3,2
C0038,C0117,61,38
C0038,C0118,21,3
C0038,C0119,30,10
C0038,C0120,7,2
C0038,C0121,3,1
C0038,C0122,6,1
C0038,C0123,3,1
C0038,C0124,5,1
C0038,C0125,7,0
C0038,C0126,11,4
C0038,C0128,0,1
C0038,C0129,13,6
C0038,C0130,1,3
C0038,C0132,1,2
C0038,C0133,24,5
C0038,C0134,11,6
C0038,C0135,6,6
C0038,C0136,5,3
C0038,C0137,0,7
C0038,C0138,2,0
C0038,C0139,14,1
C0038,C0140,5,2
C0038,C0142,1,2
C0038,C0143,12,3
C0038,C0144,12,4
C0038,C0145,2,1
C0038,C0146,3,0
C0039,C0001,349,162
C0039,C0002,1,3
C0039,C0003,2,1
C0039,C0004,13,7
C0039,C0005,17,4
C0039,C0006,15,6
C0039,C0007,33,23
C0039,C0008,60,18
C0039,C0009,19,7
C0039,C0010,5,4
C0039,C0011,7,7
C0039,C0012,4,3
C0039,C0013,5,2
C0039,C0014,15,14
C0039,C0015,12,6
C0039,C0016,178,68
C0039,C0017,1,3
C0039,C0020,2,0
C0039,C0022,0,1
C0039,C0024,0,1
C0039,C0025,0,2
C0039,C0028,2,3
C0039,C0029,2,0
C0039,C0030,1,0
C0039,C0031,8,1
C0039,C0032,3,1
C0039,C0033,1,0
C0039,C0034,8,5
C0039,C0035,1,0
C0039,C0036,2,0
C0039,C0037,0,4
C0039,C0038,3,2
C0039,C0039,0,2
C0039,C0041,4,3
C0039,C0042,16,4
C0039,C0043,2,0
C0039,C0044,2,5
C0039,C0045,1,1
C0039,C0046,4,2
C0039,C0047,1,0
C0039,C0049,7,0
C0039,C0051,2,1
C0039,C0052,4,1
C0039,C0053,21,5
C0039,C0054,1,2
C0039,C0055,2,0
C0039,C0056,7,1
C0039,C0058,3,1
C0039,C0059,3,1
C0039,C0060,2,1
C0039,C0061,0,1
C0039,C0062,7,2
C0039,C0063,1,2
C0039,C0065,6,1
C0039,C0066,1,0
C0039,C0067,4,0
C0039,C0068,8,1
C0039,C0070,0,1
C0039,C0073,0,4
C0039,C0076,3,3
C0039,C0078,2,1
C0039,C0080,0,2
C0039,C0081,3,1
C0039,C0083,1,0
C0039,C0084,3,3
C0039,C0086,0,1
C0039,C0087,1,0
C0039,C0089,4,2
C0039,C0092,1,0
C0039,C0093,1,0
C0039,C0096,0,1
C0039,C0098,1,0
C0039,C0099,0,1
C0039,C0102,1,0
C0039,C0103,5,2
C0039,C0104,1,1
C0039,C0105,2,1
C0039,C0107,3,2
C0039,C0108,0,4
C0039,C0109,1,0
C0039,C0110,0,2
C0039,C0111,4,3
C0039,C0112,0,1
C0039,C0113,4,1
C0039,C0114,1,0
C0039,C0115,1,0
C0039,C0116,2,1
C0039,C0117,56,13
C0039,C0118,13,3
C0039,C0119,109,52
C0039,C0120,5,0
C0039,C0121,0,1
C0039,C0122,5,2
C0039,C0123,2,0
C0039,C0124,3,1
C0039,C0127,1,0
C0039,C0128,2,0
C0039,C0129,2,1
C0039,C0130,2,0
C0039,C0132,3,0
C0039,C0133,4,5
C0039,C0134,9,2
C0039,C0135,19,2
C0039,C0136,3,0
C0039,C0137,14,3
C0039,C0138,3,2
C0039,C0139,7,0
C0039,C0140,2,0
C0039,C0141,1,1
C0039,C0142,2,1
C0039,C0143,3,4
C0039,C0144,102,45
C0039,C0145,1,2
C0039,C0146,1,0
C0040,C0001,437,174
C0040,C0002,6,4
C0040,C0003,3,2
C0040,C0004,23,7
C0040,C0005,19,3
C0040,C0006,4,9
C0040,C0007,50,21
C0040,C0008,98,31
C0040,C0009,51,14
C0040,C0010,9,2
C0040,C0011,12,5
C0040,C0012,7,2
C0040,C0013,2,3
C0040,C0014,29,21
C0040,C0015,20,11
C0040,C0016,150,56
C0040,C0017,6,4
C0040,C0019,3,2
C0040,C0023,1,1
C0040,C0026,1,0
C0040,C0027,2,0
C0040,C0028,11,4
C0040,C0029,1,0
C0040,C0030,0,1
C0040,C0031,8,1
C0040,C0033,1,1
C0040,C0034,2,4
C0040,C0035,0,3
C0040,C0036,1,1
C0040,C0037,0,1
C0040,C0038,13,4
C0040,C0039,8,0
C0040,C0040,7,3
C0040,C0041,5,5
C0040,C0042,7,1
C0040,C0043,0,5
C0040,C0044,7,0
C0040,C0045,3,1
C0040,C0046,0,1
C0040,C0049,18,5
C0040,C0051,10,2
C0040,C0052,7,3
C0040,C0053,16,3
C0040,C0054,7,3
C0040,C0055,8,0
C0040,C0056,10,2
C0040,C0057,4,2
C0040,C0058,5,1
C0040,C0059,6,3
C0040,C0061,5,2
C0040,C0062,8,5
C0040,C0064,1,1
C0040,C0065,13,3
C0040,C0066,0,1
C0040,C0067,16,4
C0040,C0068,6,1
C0040,C0069,0,1
C0040,C0070,7,2
C0040,C0072,1,0
C0040,C0073,2,2
C0040,C0074,6,0
C0040,C0076,5,1
C0040,C0078,4,0
C0040,C0079,0,1
C0040,C0081,7,0
C0040,C0083,4,0
C0040,C0084,1,2
C0040,C0085,3,2
C0040,C0086,0,1
C0040,C0088,1,0
C0040,C0089,0,2
C0040,C0090,1,1
C0040,C0091,1,2
C0040,C0093,1,0
C0040,C0096,0,2
C0040,C0097,2,1
C0040,C0098,7,2
C0040,C0099,0,2
C0040,C0100,5,0
C0040,C0102,3,3
C0040,C0103,2,0
C0040,C0104,0,1
C0040,C0105,6,0
C0040,C0106,0,1
C0040,C0107,0,2
C0040,C0108,0,2
C0040,C0110,2,4
C0040,C0111,8,0
C0040,C0112,1,2
C0040,C0113,2,2
C0040,C0115,8,7
C0040,C0116,1,0
C0040,C0117,74,34
C0040,C0118,22,10
C0040,C0119,54,12
C0040,C0120,4,1
C0040,C0121,8,1
C0040,C0122,3,1
C0040,C0123,2,0
C0040,C0125,2,1
C0040,C0126,3,2
C0040,C0127,1,1
C0040,C0128,9,0
C0040,C0129,4,1
C0040,C0130,0,1
C0040,C0131,0,1
C0040,C0132,6,2
C0040,C0133,20,9
C0040,C0134,10,9
C0040,C0135,26,7
C0040,C0137,8,4
C0040,C0138,0,1
C0040,C0139,17,7
C0040,C0140,5,2
C0040,C0142,5,0
C0040,C0143,17,1
C0040,C0144,23,6
C0040,C0145,6,3
C0040,C0146,6,2
C0041,C0001,492,238
C0041,C0002,2,1
C0041,C0003,16,10
C0041,C0004,30,22
C0041,C0005,40,11
C0041,C0006,8,11
C0041,C0007,54,33
C0041,C0008,113,37
C0041,C0009,49,23
C0041,C0010,11,6
C0041,C0011,17,14
C0041,C0012,6,2
C0041,C0013,8,3
C0041,C0014,52,25
C0041,C0015,33,5
C0041,C0016,141,81
C0041,C0017,2,1
C0041,C0019,6,1
C0041,C0020,7,4
C0041,C0021,1,0
C0041,C0022,2,5
C0041,C0023,2,0
C0041,C0024,1,2
C0041,C0025,0,1
C0041,C0026,3,4
C0041,C0027,0,1
C0041,C0028,0,1
C0041,C0029,11,2
C0041,C0030,5,1
C0041,C0031,11,11
C0041,C0032,3,1
C0041,C0033,0,1
C0041,C0034,2,5
C0041,C0035,3,2
C0041,C0036,0,2
C0041,C0037,1,3
C0041,C0038,5,1
C0041,C0039,1,0
C0041,C0040,7,4
C0041,C0041,3,2
C0041,C0042,20,14
C0041,C0043,1,1
C0041,C0044,0,2
C0041,C0045,8,1
C0041,C0046,5,0
C0041,C0047,2,1
C0041,C0048,1,5
C0041,C0049,11,2
C0041,C0051,13,6
C0041,C0052,6,0
C0041,C0053,26,6
C0041,C0054,19,4
C0041,C0055,10,2
C0041,C0056,6,3
C0041,C0057,2,1
C0041,C0058,2,1
C0041,C0059,8,6
C0041,C0061,0,2
C0041,C0062,10,4
C0041,C0064,1,0
C0041,C0065,0,1
C0041,C0067,5,3
C0041,C0068,5,0
C0041,C0070,19,11
C0041,C0071,9,5
C0041,C0072,6,2
C0041,C0073,1,0
C0041,C0074,4,2
C0041,C0076,1,2
C0041,C0077,1,0
C0041,C0078,6,4
C0041,C0079,3,0
C0041,C0080,0,1
C0041,C0081,4,0
C0041,C0082,0,1
C0041,C0083,7,2
C0041,C0084,4,8
C0041,C0086,6,3
C0041,C0087,6,0
C0041,C0089,1,2
C0041,C0090,1,1
C0041,C0091,3,1
C0041,C0093,1,0
C0041,C0096,4,3
C0041,C0097,0,3
C0041,C0098,7,3
C0041,C0099,0,1
C0041,C0101,0,1
C0041,C0102,3,3
C0041,C0103,2,4
C0041,C0104,1,1
C0041,C0105,13,0
C0041,C0106,1,0
C0041,C0107,4,2
C0041,C0108,2,2
C0041,C0109,9,0
C0041,C0110,2,1
C0041,C0111,4,0
C0041,C0112,3,0
C0041,C0113,2,1
C0041,C0114,1,1
C0041,C0115,23,1
C0041,C0116,1,2
C0041,C0117,80,63
C0041,C0118,20,5
C0041,C0119,44,13
C0041,C0120,4,1
C0041,C0121,11,5
C0041,C0122,19,4
C0041,C0123,4,0
C0041,C0124,0,1
C0041,C0125,3,2
C0041,C0126,1,0
C0041,C0128,1,0
C0041,C0129,11,6
C0041,C0130,6,3
C0041,C0131,2,0
C0041,C0132,22,11
C0041,C0133,6,12
C0041,C0134,6,11
C0041,C0135,11,9
C0041,C0136,1,0
C0041,C0137,15,11
C0041,C0138,3,0
C0041,C0139,15,4
C0041,C0140,2,1
C0041,C0142,12,5
C0041,C0143,6,2
C0041,C0144,8,3
C0041,C0145,1,1
C0041,C0146,17,2
C0042,C0001,1657,633
C0042,C0002,4,4
C0042,C0003,16,11
C0042,C0004,87,34
C0042,C0005,122,13
C0042,C0006,66,57
C0042,C0007,223,107
C0042,C0008,371,93
C0042,C0009,121,43
C0042,C0010,40,22
C0042,C0011,48,26
C0042,C0012,21,15
C0042,C0013,26,15
C0042,C0014,207,79
C0042,C0015,68,13
C0042,C0016,456,173
C0042,C0017,4,4
C0042,C0019,2,3
C0042,C0020,4,6
C0042,C0021,8,0
C0042,C0022,2,3
C0042,C0023,5,4
C0042,C0024,2,2
C0042,C0025,2,6
C0042,C0026,1,0
C0042,C0027,6,6
C0042,C0028,7,5
C0042,C0029,5,1
C0042,C0030,24,2
C0042,C0031,37,10
C0042,C0032,6,3
C0042,C0033,25,15
C0042,C0034,26,27
C0042,C0035,7,11
C0042,C0036,3,1
C0042,C0037,2,6
C0042,C0038,14,15
C0042,C0039,11,3
C0042,C0040,9,8
C0042,C0041,18,11
C0042,C0042,98,26
C0042,C0043,0,3
C0042,C0044,11,6
C0042,C0045,31,8
C0042,C0046,10,4
C0042,C0047,7,1
C0042,C0048,12,16
C0042,C0049,37,11
C0042,C0050,4,1
C0042,C0051,26,4
C0042,C0052,39,11
C0042,C0053,51,5
C0042,C0054,33,8
C0042,C0055,47,8
C0042,C0056,22,8
C0042,C0057,13,2
C0042,C0058,18,3
C0042,C0059,41,17
C0042,C0060,5,1
C0042,C0061,5,3
C0042,C0062,40,16
C0042,C0063,3,0
C0042,C0064,5,2
C0042,C0065,23,7
C0042,C0066,2,2
C0042,C0067,27,15
C0042,C0068,25,9
C0042,C0070,29,9
C0042,C0071,2,1
C0042,C0072,6,0
C0042,C0073,14,5
C0042,C0074,2,0
C0042,C0075,1,2
C0042,C0076,18,14
C0042,C0077,1,0
C0042,C0078,7,3
C0042,C0079,13,3
C0042,C0080,1,5
C0042,C0081,19,1
C0042,C0082,1,0
C0042,C0083,8,2
C0042,C0084,8,11
C0042,C0085,4,1
C0042,C0086,10,6
C0042,C0087,11,3
C0042,C0088,3,1
C0042,C0089,9,7
C0042,C0090,3,4
C0042,C0091,1,5
C0042,C0092,6,2
C0042,C0093,18,5
C0042,C0094,9,1
C0042,C0096,5,3
C0042,C0097,2,2
C0042,C0098,15,5
C0042,C0099,9,1
C0042,C0100,3,1
C0042,C0101,1,1
C0042,C0102,6,2
C0042,C0103,20,17
C0042,C0104,7,1
C0042,C0105,54,10
C0042,C0106,2,0
C0042,C0107,27,6
C0042,C0108,5,8
C0042,C0109,11,0
C0042,C0110,11,10
C0042,C0111,22,5
C0042,C0112,2,4
C0042,C0113,13,1
C0042,C0114,6,0
C0042,C0115,21,3
C0042,C0116,4,0
C0042,C0117,220,113
C0042,C0118,103,19
C0042,C0119,137,41
C0042,C0120,18,1
C0042,C0121,19,3
C0042,C0122,33,2
C0042,C0123,37,4
C0042,C0124,8,1
C0042,C0125,1,1
C0042,C0126,12,9
C0042,C0127,1,2
C0042,C0128,10,1
C0042,C0129,40,16
C0042,C0130,18,5
C0042,C0131,1,1
C0042,C0132,28,14
C0042,C0133,37,19
C0042,C0134,23,11
C0042,C0135,38,29
C0042,C0136,8,3
C0042,C0137,30,18
C0042,C0138,19,5
C0042,C0139,64,12
C0042,C0140,14,2
C0042,C0141,6,0
C0042,C0142,7,3
C0042,C0143,42,13
C0042,C0144,51,14
C0042,C0145,21,10
C0042,C0146,16,3
C0043,C0001,231,104
C0043,C0002,4,3
C0043,C0003,3,2
C0043,C0004,13,9
C0043,C0005,41,1
C0043,C0006,7,6
C0043,C0007,15,16
C0043,C0008,85,15
C0043,C0009,29,7
C0043,C0010,4,4
C0043,C0011,3,4
C0043,C0012,2,1
C0043,C0013,2,2
C0043,C0014,17,5
C0043,C0015,14,2
C0043,C0016,52,37
C0043,C0017,4,3
C0043,C0019,1,2
C0043,C0020,1,0
C0043,C0021,1,0
C0043,C0024,0,1
C0043,C0026,4,0
C0043,C0028,2,1
C0043,C0029,0,3
C0043,C0030,0,1
C0043,C0031,7,4
C0043,C0032,1,0
C0043,C0033,1,0
C0043,C0034,5,5
C0043,C0035,1,0
C0043,C0036,0,1
C0043,C0038,4,2
C0043,C0040,1,0
C0043,C0041,3,6
C0043,C0042,4,7
C0043,C0043,1,0
C0043,C0045,2,0
C0043,C0048,0,1
C0043,C0049,6,1
C0043,C0050,1,0
C0043,C0051,7,0
C0043,C0052,2,1
C0043,C0053,15,0
C0043,C0054,4,1
C0043,C0055,8,1
C0043,C0056,7,1
C0043,C0057,1,0
C0043,C0058,10,3
C0043,C0059,2,1
C0043,C0062,19,5
C0043,C0064,4,1
C0043,C0066,1,0
C0043,C0067,11,4
C0043,C0068,11,1
C0043,C0070,3,2
C0043,C0071,0,1
C0043,C0072,3,0
C0043,C0075,1,0
C0043,C0076,1,2
C0043,C0078,1,0
C0043,C0079,1,2
C0043,C0080,0,1
C0043,C0081,0,1
C0043,C0082,2,0
C0043,C0084,1,1
C0043,C0086,0,1
C0043,C0088,1,0
C0043,C0089,1,2
C0043,C0092,1,1
C0043,C0098,3,0
C0043,C0102,10,2
C0043,C0103,0,1
C0043,C0107,2,0
C0043,C0108,1,1
C0043,C0111,1,0
C0043,C0113,8,1
C0043,C0114,3,0
C0043,C0115,2,1
C0043,C0117,25,28
C0043,C0118,10,4
C0043,C0119,17,5
C0043,C0120,1,0
C0043,C0121,6,0
C0043,C0122,11,0
C0043,C0123,5,0
C0043,C0124,9,1
C0043,C0126,6,4
C0043,C0127,2,0
C0043,C0128,2,0
C0043,C0129,1,0
C0043,C0130,0,1
C0043,C0131,4,1
C0043,C0132,3,3
C0043,C0133,4,9
C0043,C0134,4,5
C0043,C0135,4,4
C0043,C0137,5,5
C0043,C0138,1,0
C0043,C0139,8,2
C0043,C0141,1,2
C0043,C0142,1,0
C0043,C0143,3,0
C0043,C0144,3,3
C0043,C0145,10,2
C0044,C0001,220,92
C0044,C0002,3,1
C0044,C0003,2,5
C0044,C0004,15,8
C0044,C0005,17,2
C0044,C0006,1,5
C0044,C0007,22,13
C0044,C0008,54,19
C0044,C0009,22,3
C0044,C0010,6,5
C0044,C0011,14,7
C0044,C0012,0,2
C0044,C0013,0,1
C0044,C0014,21,11
C0044,C0015,5,1
C0044,C0016,65,18
C0044,C0017,3,1
C0044,C0020,1,2
C0044,C0022,1,3
C0044,C0023,1,1
C0044,C0024,0,1
C0044,C0026,1,1
C0044,C0028,3,1
C0044,C0029,0,1
C0044,C0031,11,3
C0044,C0032,0,1
C0044,C0033,1,1
C0044,C0034,0,3
C0044,C0038,0,2
C0044,C0039,4,1
C0044,C0040,3,2
C0044,C0041,3,0
C0044,C0042,11,6
C0044,C0045,1,0
C0044,C0046,0,1
C0044,C0048,0,1
C0044,C0049,7,3
C0044,C0050,1,0
C0044,C0051,5,1
C0044,C0052,9,2
C0044,C0053,8,1
C0044,C0054,3,0
C0044,C0055,6,3
C0044,C0056,5,2
C0044,C0057,1,0
C0044,C0058,3,0
C0044,C0059,2,3
C0044,C0061,4,2
C0044,C0062,3,2
C0044,C0064,1,1
C0044,C0065,2,0
C0044,C0067,2,1
C0044,C0068,1,1
C0044,C0070,3,1
C0044,C0071,4,0
C0044,C0072,2,0
C0044,C0073,2,0
C0044,C0074,6,0
C0044,C0075,0,1
C0044,C0076,0,2
C0044,C0078,6,0
C0044,C0079,0,2
C0044,C0080,0,2
C0044,C0081,3,0
C0044,C0083,6,1
C0044,C0084,4,2
C0044,C0085,2,0
C0044,C0086,1,2
C0044,C0087,0,1
C0044,C0092,0,1
C0044,C0093,1,1
C0044,C0094,0,1
C0044,C0097,2,1
C0044,C0098,3,1
C0044,C0099,1,0
C0044,C0100,0,1
C0044,C0101,1,1
C0044,C0102,1,0
C0044,C0103,0,1
C0044,C0104,1,0
C0044,C0105,5,0
C0044,C0106,0,1
C0044,C0107,4,0
C0044,C0108,0,1
C0044,C0109,3,1
C0044,C0111,1,0
C0044,C0112,1,0
C0044,C0115,1,0
C0044,C0116,2,1
C0044,C0117,32,12
C0044,C0118,22,1
C0044,C0119,12,6
C0044,C0120,5,1
C0044,C0121,4,0
C0044,C0122,5,1
C0044,C0123,2,0
C0044,C0124,1,0
C0044,C0125,1,0
C0044,C0126,1,0
C0044,C0127,0,1
C0044,C0129,3,1
C0044,C0130,5,0
C0044,C0132,8,1
C0044,C0133,1,0
C0044,C0134,9,3
C0044,C0135,3,3
C0044,C0137,5,4
C0044,C0138,1,1
C0044,C0139,16,0
C0044,C0140,5,0
C0044,C0142,0,1
C0044,C0143,0,2
C0044,C0144,5,3
C0044,C0145,2,0
C0044,C0146,5,0
C0045,C0001,459,237
C0045,C0002,1,3
C0045,C0003,13,10
C0045,C0004,24,12
C0045,C0005,50,8
C0045,C0006,10,7
C0045,C0007,49,45
C0045,C0008,131,24
C0045,C0009,44,21
C0045,C0010,6,5
C0045,C0011,11,12
C0045,C0013,9,10
C0045,C0014,73,34
C0045,C0015,16,9
C0045,C0016,112,66
C0045,C0017,1,3
C0045,C0019,0,1
C0045,C0020,7,6
C0045,C0022,6,3
C0045,C0024,0,1
C0045,C0025,0,1
C0045,C0026,1,2
C0045,C0027,0,1
C0045,C0029,1,1
C0045,C0030,0,2
C0045,C0031,22,5
C0045,C0032,1,0
C0045,C0033,1,1
C0045,C0034,5,4
C0045,C0036,3,2
C0045,C0037,1,3
C0045,C0038,11,7
C0045,C0039,1,5
C0045,C0040,8,4
C0045,C0041,7,7
C0045,C0042,3,11
C0045,C0043,0,3
C0045,C0044,1,1
C0045,C0045,13,2
C0045,C0046,2,0
C0045,C0047,2,1
C0045,C0048,1,2
C0045,C0049,19,3
C0045,C0051,13,2
C0045,C0052,4,3
C0045,C0053,15,4
C0045,C0054,3,1
C0045,C0055,20,2
C0045,C0056,21,1
C0045,C0057,2,0
C0045,C0058,12,1
C0045,C0059,7,3
C0045,C0060,0,1
C0045,C0061,3,2
C0045,C0062,13,1
C0045,C0063,4,0
C0045,C0064,0,1
C0045,C0065,4,4
C0045,C0067,10,7
C0045,C0068,3,1
C0045,C0069,0,1
C0045,C0070,17,4
C0045,C0071,5,2
C0045,C0072,1,1
C0045,C0073,1,1
